Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-08-14,183.704,183.704,181.593,182.852,1328.865364987
2023-08-16,183.046,183.917,181.108,181.883,2510.0790227532
2023-08-17,181.883,183.995,181.496,181.496,1619.0061323229
2023-08-18,180.527,183.995,179.172,180.586,5275.1928125241
2023-08-21,180.45,181.108,179.21,181.108,2140.4334899907
2023-08-22,181.593,183.607,181.186,183.607,938.569243802
2023-08-23,182.522,183.626,182.077,183.433,559.63094624937
2023-08-24,183.626,183.917,183.433,183.53,574.08635814512
2023-08-25,182.6,183.026,181.108,181.864,509.03700461428
2023-08-28,183.53,183.917,182.581,183.917,1184.3112460296
2023-08-29,184.014,184.498,183.936,184.207,2154.8889018864
2023-08-30,184.304,184.963,182.077,184.014,1847.1951343914
2023-08-31,184.014,185.7,183.704,185.7,3347.460383285
2023-09-01,185.7,185.854,185.08,185.854,1119.2618924987
2023-09-04,185.951,186.92,185.854,186.901,2296.3454325805
2023-09-05,186.435,188.275,186.397,188.005,1831.7071930745
2023-09-06,188.856,189.826,187.888,189.34,2157.9864901498
2023-09-07,189.34,190.754,189.147,190.754,2472.9079635927
2023-09-08,190.794,192.711,190.794,192.711,1514.7206607894
2023-09-11,192.227,193.118,191.761,192.265,2625.7223179191
2023-09-12,192.362,195.152,192.362,194.667,4703.1715132212
2023-09-13,193.699,193.699,191.781,192.44,1148.1727162902
2023-09-14,192.557,194.329,192.537,194.183,1561.18448474
2023-09-15,195.055,196.411,193.99,193.99,2150.7587842019
2023-09-18,193.99,194.667,192.247,194.667,2064.0263128275
2023-09-19,194.475,194.667,192.731,193.312,515.23218114103
2023-09-20,193.699,194.329,192.247,192.751,1074.8631273904
2023-09-21,191.587,193.699,188.856,190.407,1956.6432530306
2023-09-22,187.132,189.244,186.532,188.372,2287.0526677903
2023-09-25,188.372,188.372,186.92,187.888,1792.4710750718
2023-09-26,187.888,189.554,187.888,187.985,1211.1570109788
2023-09-27,188.082,190.6,187.888,189.806,1135.7823632367
2023-09-28,189.34,189.689,188.14,189.515,1104.806480603
2023-09-29,188.856,190.019,188.856,190.019,1013.9438915441
2023-10-02,190,190,187.888,189.709,2294.2803737382
2023-10-03,189.826,190.116,189.709,189.863,810.53559558258
2023-10-04,189.689,189.806,184.517,187.268,2734.1379071372
2023-10-05,186.92,187.268,186.532,186.668,1907.0818408166
